period,abn,institution_name,big5_flag,owner_occupied_value_millions,investment_value_millions,total_housing_value_millions,system_owner_occupied_millions,system_investment_millions,system_total_housing_millions,owner_occupied_share,investment_share,total_housing_share
2024-03-01,82087650682,Southern Cross Credit Union Ltd,false,535,184.3,719.3,1481031.3,700463.4000000004,2181494.700000001,0.00036123,0.00026311,0.00032973
2024-03-01,35845772731,Standard Chartered Bank,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,95082610008,State Bank of India,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,70062819630,State Street Bank and Trust Company,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,98114053459,Sumitomo Mitsui Banking Corporation,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,23087650806,Summerland Financial Services Limited,false,627.2,180.9,808.1,1481031.3,700463.4000000004,2181494.700000001,0.00042349,0.00025826,0.00037043
2024-03-01,66010831722,Suncorp-Metway Limited,false,37847.6,15317.6,53165.2,1481031.3,700463.4000000004,2181494.700000001,0.02555490,0.02186781,0.02437100
2024-03-01,30165085638,"Taishin International Bank Co., Ltd",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,36078577250,"Taiwan Business Bank, Ltd",false,0.9,15.9,16.8,1481031.3,700463.4000000004,2181494.700000001,0.00000061,0.00002270,0.00000770
2024-03-01,96139482634,"Taiwan Cooperative Bank, Ltd",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,30087650459,Teachers Mutual Bank Limited,false,7657.5,1533.6,9191.1,1481031.3,700463.4000000004,2181494.700000001,0.00517038,0.00218941,0.00421321
2024-03-01,84084066419,The Bank of New York Mellon,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,34133513827,The Bank of Nova Scotia,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,54087650940,The Capricornian Ltd,false,252.2,55.4,307.59999999999997,1481031.3,700463.4000000004,2181494.700000001,0.00017029,0.00007909,0.00014100
2024-03-01,65117925970,The Hongkong and Shanghai Banking Corporation Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,62126279918,The Northern Trust Company,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,49103575042,Tyro Payments Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,47088129613,UBS AG,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,17135448047,Union Bank of India,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,56060785284,United Overseas Bank Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,11087650315,Unity Bank Limited,false,869.8,185.3,1055.1,1481031.3,700463.4000000004,2181494.700000001,0.00058729,0.00026454,0.00048366
2024-03-01,44087651769,Victoria Teachers Limited,false,2362.3,569.7,2932,1481031.3,700463.4000000004,2181494.700000001,0.00159504,0.00081332,0.00134403
2024-03-01,98087651116,Warwick Credit Union Ltd,false,243.4,55.8,299.2,1481031.3,700463.4000000004,2181494.700000001,0.00016434,0.00007966,0.00013715
2024-03-01,48087651787,WAW Credit Union Co-Operative Limited,false,407.9,97.4,505.29999999999995,1481031.3,700463.4000000004,2181494.700000001,0.00027542,0.00013905,0.00023163
2024-03-01,33007457141,Westpac Banking Corporation,true,309354.8,158872.3,468227.1,1481031.3,700463.4000000004,2181494.700000001,0.20887796,0.22681028,0.21463591
2024-03-01,38616463855,Wise Australia Pty Ltd,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,94150148299,Woori Bank,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-04-01,48848300367,Agricultural Bank of China Limited,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,13627244848,Alex Bank Pty Ltd,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,15081596009,AMP Bank Limited,false,14136.5,7679.6,21816.1,1488094.4999999993,702761.7,2190856.1999999997,0.00949973,0.01092774,0.00995780
2024-04-01,37002950745,Arab Bank Australia Limited,false,256.8,239.8,496.6,1488094.4999999993,702761.7,2190856.1999999997,0.00017257,0.00034123,0.00022667
2024-04-01,11005357522,Australia and New Zealand Banking Group Limited,true,198132.7,98392.7,296525.4,1488094.4999999993,702761.7,2190856.1999999997,0.13314524,0.14000863,0.13534681
2024-04-01,48087649741,Australian Military Bank Ltd,false,1369.7,176.1,1545.8,1488094.4999999993,702761.7,2190856.1999999997,0.00092044,0.00025058,0.00070557
2024-04-01,93087650726,Australian Mutual Bank Ltd,false,916.8,278.7,1195.5,1488094.4999999993,702761.7,2190856.1999999997,0.00061609,0.00039658,0.00054568
2024-04-01,14087822491,Australian Settlements Limited,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,30087652079,Australian Unity Bank Limited,false,925.9,342.7,1268.6,1488094.4999999993,702761.7,2190856.1999999997,0.00062221,0.00048765,0.00057904
2024-04-01,40087652060,Auswide Bank Ltd,false,3200.8,969.4,4170.2,1488094.4999999993,702761.7,2190856.1999999997,0.00215094,0.00137941,0.00190346
2024-04-01,24628073085,Avenue Bank Ltd,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,32087652088,B&E Ltd,false,1136.6,224.4,1361,1488094.4999999993,702761.7,2190856.1999999997,0.00076380,0.00031931,0.00062122
2024-04-01,21087651607,Bank Australia Limited,false,6810.5,1788.5,8599,1488094.4999999993,702761.7,2190856.1999999997,0.00457666,0.00254496,0.00392495
2024-04-01,51064874531,"Bank of America, National Association",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,48125314249,Bank of Baroda,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,28110077622,Bank of China (Australia) Limited,false,4448.8,1286.8,5735.6,1488094.4999999993,702761.7,2190856.1999999997,0.00298960,0.00183106,0.00261797
2024-04-01,29002979955,Bank of China Limited,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,74137909963,"Bank of Communications Co., Ltd.",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,32009656740,Bank of Queensland Limited,false,41242.8,17948.5,59191.3,1488094.4999999993,702761.7,2190856.1999999997,0.02771518,0.02553995,0.02701743
2024-04-01,44093488629,Bank of Sydney Ltd,false,1233.2,412.9,1646.1,1488094.4999999993,702761.7,2190856.1999999997,0.00082871,0.00058754,0.00075135
2024-04-01,71608940718,Bank of Taiwan,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,95644502170,Barclays Bank PLC,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,11068049178,Bendigo and Adelaide Bank Limited,false,44197.9,14983,59180.9,1488094.4999999993,702761.7,2190856.1999999997,0.02970100,0.02132017,0.02701268
2024-04-01,15087651143,Beyond Bank Australia Limited,false,6139.2,1523.3,7662.5,1488094.4999999993,702761.7,2190856.1999999997,0.00412554,0.00216759,0.00349749
2024-04-01,63087651849,BNK Banking Corporation Limited,false,879.2,483.4,1362.6,1488094.4999999993,702761.7,2190856.1999999997,0.00059082,0.00068786,0.00062195
2024-04-01,23000000117,BNP Paribas,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,33608235847,Canadian Imperial Bank of Commerce,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,67087649885,Central West Credit Union Limited,false,103.3,28.8,132.1,1488094.4999999993,702761.7,2190856.1999999997,0.00006942,0.00004098,0.00006030
2024-04-01,54087651750,Challenger Bank Limited,false,77.6,8.7,86.3,1488094.4999999993,702761.7,2190856.1999999997,0.00005215,0.00001238,0.00003939
2024-04-01,24125167553,China Construction Bank Corporation,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,69322403457,"China Everbright Bank Co., Ltd",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,96609857383,"China Merchants Bank Co., Ltd",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,34072814058,"Citibank, N.A.",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,88087649910,Coastline Credit Union Limited,false,459.6,133.4,593,1488094.4999999993,702761.7,2190856.1999999997,0.00030885,0.00018982,0.00027067
2024-04-01,48123123124,Commonwealth Bank of Australia,true,368136.3,183780.4,551916.7,1488094.4999999993,702761.7,2190856.1999999997,0.24738772,0.26151169,0.25191827
2024-04-01,80087649938,Community First Credit Union Limited,false,724.3,248.8,973.0999999999999,1488094.4999999993,702761.7,2190856.1999999997,0.00048673,0.00035403,0.00044416
2024-04-01,70003917655,Cooperatieve Rabobank U.A.,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,80654071075,Credit Agricole Corporate and Investment Bank,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,17061700712,Credit Suisse AG,false,132,137.1,269.1,1488094.4999999993,702761.7,2190856.1999999997,0.00008870,0.00019509,0.00012283
2024-04-01,44087650959,Credit Union Australia Ltd,false,13203.6,2768.3,15971.900000000001,1488094.4999999993,702761.7,2190856.1999999997,0.00887282,0.00393917,0.00729025
2024-04-01,36087651232,Credit Union SA Ltd,false,1107.6,333.5,1441.1,1488094.4999999993,702761.7,2190856.1999999997,0.00074431,0.00047456,0.00065778
2024-04-01,95087822455,Cuscal Limited,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,46601105373,DBS Bank Ltd,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,57087651385,Defence Bank Limited,false,2444.9,495.2,2940.1,1488094.4999999993,702761.7,2190856.1999999997,0.00164297,0.00070465,0.00134199
2024-04-01,13064165162,Deutsche Bank Aktiengesellschaft,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,59087651394,Dnister Ukrainian Credit Co-operative Limited,false,111.8,59.6,171.4,1488094.4999999993,702761.7,2190856.1999999997,0.00007513,0.00008481,0.00007823
2024-04-01,60606234879,"E.SUN Commercial Bank, Ltd.",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,39087650057,Family First Credit Union Limited,false,145.9,31.8,177.70000000000002,1488094.4999999993,702761.7,2190856.1999999997,0.00009804,0.00004525,0.00008111
2024-04-01,15126292608,First Commercial Bank,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,95087650735,First Option Bank Ltd,false,165.7,57.3,223,1488094.4999999993,702761.7,2190856.1999999997,0.00011135,0.00008154,0.00010179
2024-04-01,72087650637,G&C Mutual Bank Limited,false,868.9,226.9,1095.8,1488094.4999999993,702761.7,2190856.1999999997,0.00058390,0.00032287,0.00050017
2024-04-01,47087650093,Gateway Bank Ltd,false,843.7,162.5,1006.2,1488094.4999999993,702761.7,2190856.1999999997,0.00056697,0.00023123,0.00045927
2024-04-01,87087651509,Goulburn Murray Credit Union Co-operative Limited,false,245.7,69.3,315,1488094.4999999993,702761.7,2190856.1999999997,0.00016511,0.00009861,0.00014378
2024-04-01,11087651125,Heritage and People's Choice Limited,false,14973.5,3897.9,18871.4,1488094.4999999993,702761.7,2190856.1999999997,0.01006220,0.00554655,0.00861371
2024-04-01,66087650173,Horizon Credit Union Ltd,false,349.8,128.3,478.1,1488094.4999999993,702761.7,2190856.1999999997,0.00023507,0.00018257,0.00021823
2024-04-01,48006434162,HSBC Bank Australia Limited,false,21049.3,9235.6,30284.9,1488094.4999999993,702761.7,2190856.1999999997,0.01414514,0.01314187,0.01382332
2024-04-01,54138221637,"Hua Nan Commercial Bank, Ltd.",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,85051868556,Hume Bank Limited,false,1179.4,301.3,1480.7,1488094.4999999993,702761.7,2190856.1999999997,0.00079256,0.00042874,0.00067585
2024-04-01,14087650771,Illawarra Credit Union Limited,false,549.4,207.6,757,1488094.4999999993,702761.7,2190856.1999999997,0.00036920,0.00029541,0.00034553
2024-04-01,92087651974,IMB Ltd,false,4481.1,1265,5746.1,1488094.4999999993,702761.7,2190856.1999999997,0.00301130,0.00180004,0.00262276
2024-04-01,62627541011,IN1Bank Ltd,false,0,1.2,1.2,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000171,0.00000055
2024-04-01,97087822464,Indue Ltd,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,57086866506,Industrial and Commercial Bank of China Limited,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,24000893292,ING Bank (Australia) Limited,false,49134.3,9408.3,58542.600000000006,1488094.4999999993,702761.7,2190856.1999999997,0.03301827,0.01338761,0.02672133
2024-04-01,32080178196,ING Bank N.V.,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,46156153829,Intesa Sanpaolo SPA,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,43074112011,"JPMorgan Chase Bank, National Association",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,11615995581,Judo Bank Pty Ltd,false,798,270,1068,1488094.4999999993,702761.7,2190856.1999999997,0.00053626,0.00038420,0.00048748
2024-04-01,96164085563,KEB HANA Bank,false,4.3,0.7,5,1488094.4999999993,702761.7,2190856.1999999997,0.00000289,0.00000100,0.00000228
2024-04-01,77087650217,Laboratories Credit Union Limited,false,158.1,38.9,197,1488094.4999999993,702761.7,2190856.1999999997,0.00010624,0.00005535,0.00008992
2024-04-01,25044678441,Lutheran Laypeople's League of Australia Limited,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,83087650244,Macarthur Credit Union Ltd,false,183,47.7,230.7,1488094.4999999993,702761.7,2190856.1999999997,0.00012298,0.00006788,0.00010530
2024-04-01,46008583542,Macquarie Bank Limited,true,71737.5,45061.8,116799.3,1488094.4999999993,702761.7,2190856.1999999997,0.04820762,0.06412102,0.05331217
2024-04-01,94087651983,Maitland Mutual Limited,false,567.5,185.9,753.4,1488094.4999999993,702761.7,2190856.1999999997,0.00038136,0.00026453,0.00034388
2024-04-01,27079372688,"Mega International Commercial Bank Co., Ltd.",false,6.2,5.3,11.5,1488094.4999999993,702761.7,2190856.1999999997,0.00000417,0.00000754,0.00000525
2024-04-01,83087651054,Members Banking Group Limited,false,1851.4,454.4,2305.8,1488094.4999999993,702761.7,2190856.1999999997,0.00124414,0.00064659,0.00105247
2024-04-01,83099031106,"Mizuho Bank, Ltd.",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,75103418882,"MUFG Bank, Ltd.",false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,89067729195,MyState Bank Limited,false,4734.6,1180.6,5915.200000000001,1488094.4999999993,702761.7,2190856.1999999997,0.00318165,0.00167994,0.00269995
2024-04-01,12004044937,National Australia Bank Limited,true,209478.6,109666,319144.6,1488094.4999999993,702761.7,2190856.1999999997,0.14076969,0.15605005,0.14567118
2024-04-01,96087651992,Newcastle Greater Mutual Group Ltd,false,12009.9,3695.6,15705.5,1488094.4999999993,702761.7,2190856.1999999997,0.00807066,0.00525868,0.00716866
2024-04-01,85649572449,Nonghyup Bank,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,36087650422,Northern Inland Credit Union Limited,false,219.3,54.2,273.5,1488094.4999999993,702761.7,2190856.1999999997,0.00014737,0.00007712,0.00012484
2024-04-01,34087650477,Orange Credit Union Limited,false,134.7,67.6,202.29999999999998,1488094.4999999993,702761.7,2190856.1999999997,0.00009052,0.00009619,0.00009234
2024-04-01,94073598035,Oversea-Chinese Banking Corporation Limited,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,93111195389,PayPal Australia Pty Limited,false,0,0,0,1488094.4999999993,702761.7,2190856.1999999997,0.00000000,0.00000000,0.00000000
2024-04-01,69087651876,Police & Nurses Limited,false,5534.8,1218.4,6753.200000000001,1488094.4999999993,702761.7,2190856.1999999997,0.00371939,0.00173373,0.00308245
2024-04-01,95087650799,Police Bank Ltd,false,1550.2,394.7,1944.9,1488094.4999999993,702761.7,2190856.1999999997,0.00104173,0.00056164,0.00088774
2024-04-01,30087651205,Police Credit Union Limited,false,588,277.4,865.4,1488094.4999999993,702761.7,2190856.1999999997,0.00039514,0.00039473,0.00039501
2024-04-01,33087651661,Police Financial Services Limited,false,2035.9,375.5,2411.4,1488094.4999999993,702761.7,2190856.1999999997,0.00136813,0.00053432,0.00110067
2024-04-01,79087651036,QPCU Limited,false,623.4,156.8,780.2,1488094.4999999993,702761.7,2190856.1999999997,0.00041893,0.00022312,0.00035612
2024-04-01,53087650557,Qudos Mutual Ltd,false,3243.8,1030.3,4274.1,1488094.4999999993,702761.7,2190856.1999999997,0.00217983,0.00146607,0.00195088
2024-04-01,77087651027,Queensland Country Bank Limited,false,1841.9,543.1,2385,1488094.4999999993,702761.7,2190856.1999999997,0.00123776,0.00077281,0.00108862
2024-04-01,50001621129,Rabobank Australia Limited,false,56.9,147.2,204.1,1488094.4999999993,702761.7,2190856.1999999997,0.00003824,0.00020946,0.00009316
2024-04-01,91087651090,Railways Credit Union Limited,false,483.7,131.9,615.6,1488094.4999999993,702761.7,2190856.1999999997,0.00032505,0.00018769,0.00028099
